date,store_id,product_id,sales,promotions
2022-05-17,2,3,234.79,0
2022-05-18,1,1,140.9,0
2022-05-18,1,2,161.05,0
2022-05-18,1,3,180.39,0
2022-05-18,2,1,151.24,0
2022-05-18,2,2,212.17,1
2022-05-18,2,3,234.51,0
2022-05-19,1,1,179.82,0
2022-05-19,1,2,168.73,0
2022-05-19,1,3,225.54,0
2022-05-19,2,1,177.88,0
2022-05-19,2,2,225.24,0
2022-05-19,2,3,240.62,0
2022-05-20,1,1,152.62,0
2022-05-20,1,2,189.41,0
2022-05-20,1,3,208.73,0
2022-05-20,2,1,172.25,0
2022-05-20,2,2,155.39,0
2022-05-20,2,3,224.01,0
2022-05-21,1,1,169.01,0
2022-05-21,1,2,194.63,0
2022-05-21,1,3,214.5,0
2022-05-21,2,1,210.31,0
2022-05-21,2,2,211.41,0
2022-05-21,2,3,235.58,0
2022-05-22,1,1,199.29,0
2022-05-22,1,2,167.25,0
2022-05-22,1,3,190.15,0
2022-05-22,2,1,183.69,0
2022-05-22,2,2,208.39,0
2022-05-22,2,3,242.88,0
2022-05-23,1,1,176.46,0
2022-05-23,1,2,173.04,0
2022-05-23,1,3,188.08,0
2022-05-23,2,1,201.82,0
2022-05-23,2,2,199.05,0
2022-05-23,2,3,205.29,0
2022-05-24,1,1,174.11,0
2022-05-24,1,2,187.28,0
2022-05-24,1,3,196.54,0
2022-05-24,2,1,172.01,0
2022-05-24,2,2,220.96,1
2022-05-24,2,3,197.22,0
2022-05-25,1,1,187.64,1
2022-05-25,1,2,161.41,0
2022-05-25,1,3,182.36,0
2022-05-25,2,1,180.04,0
2022-05-25,2,2,236.77,1
2022-05-25,2,3,193.28,0
2022-05-26,1,1,163.59,0
2022-05-26,1,2,176.19,0
2022-05-26,1,3,228.24,1
2022-05-26,2,1,170.82,0
2022-05-26,2,2,178.23,0
2022-05-26,2,3,218.39,0
2022-05-27,1,1,160.71,0
2022-05-27,1,2,179.73,0
2022-05-27,1,3,183.11,0
2022-05-27,2,1,171.39,0
2022-05-27,2,2,249.78,1
2022-05-27,2,3,249.46,0
2022-05-28,1,1,214.7,1
2022-05-28,1,2,196.42,0
2022-05-28,1,3,207.9,0
2022-05-28,2,1,186.7,0
2022-05-28,2,2,207.41,0
2022-05-28,2,3,259.29,0
2022-05-29,1,1,168.1,0
2022-05-29,1,2,194.86,0
2022-05-29,1,3,199.05,0
2022-05-29,2,1,197.87,0
2022-05-29,2,2,203.12,0
2022-05-29,2,3,221.1,0
2022-05-30,1,1,136.68,0
2022-05-30,1,2,214.8,1
2022-05-30,1,3,222.96,1
2022-05-30,2,1,186.04,0
2022-05-30,2,2,232.46,1
2022-05-30,2,3,237.33,1
2022-05-31,1,1,143.38,0
2022-05-31,1,2,172.9,0
2022-05-31,1,3,207.62,0
2022-05-31,2,1,209.46,1
2022-05-31,2,2,165.52,0
2022-05-31,2,3,210.99,0
2022-06-01,1,1,175.41,0
2022-06-01,1,2,180.64,0
2022-06-01,1,3,209.3,1
2022-06-01,2,1,179.35,0
2022-06-01,2,2,205.09,0
2022-06-01,2,3,241.17,1
2022-06-02,1,1,148.99,0
2022-06-02,1,2,204.45,1
2022-06-02,1,3,184.2,0
2022-06-02,2,1,159.74,0
2022-06-02,2,2,195.06,0
2022-06-02,2,3,210.81,0
2022-06-03,1,1,200.76,1
2022-06-03,1,2,171.11,0
2022-06-03,1,3,168.95,0
2022-06-03,2,1,172.96,0
2022-06-03,2,2,218.68,0
2022-06-03,2,3,250.14,1
2022-06-04,1,1,164.3,0
2022-06-04,1,2,240.32,1
2022-06-04,1,3,233.5,0
2022-06-04,2,1,201.64,0
2022-06-04,2,2,208.9,0
2022-06-04,2,3,245.97,0
2022-06-05,1,1,168.49,0
2022-06-05,1,2,205.86,0
2022-06-05,1,3,197.49,0
2022-06-05,2,1,189.8,0
2022-06-05,2,2,222.42,0
2022-06-05,2,3,244.82,0
2022-06-06,1,1,154.0,0
2022-06-06,1,2,228.93,1
2022-06-06,1,3,191.14,0
2022-06-06,2,1,163.7,0
2022-06-06,2,2,184.52,0
2022-06-06,2,3,213.41,0
2022-06-07,1,1,175.77,0
2022-06-07,1,2,185.32,0
2022-06-07,1,3,200.56,0
2022-06-07,2,1,195.38,1
2022-06-07,2,2,240.98,1
2022-06-07,2,3,215.14,0
2022-06-08,1,1,158.8,0
2022-06-08,1,2,179.46,0
2022-06-08,1,3,159.13,0
2022-06-08,2,1,180.55,1
2022-06-08,2,2,193.5,0
2022-06-08,2,3,203.76,0
2022-06-09,1,1,150.95,0
2022-06-09,1,2,215.61,1
2022-06-09,1,3,187.22,0
2022-06-09,2,1,179.04,0
2022-06-09,2,2,202.61,0
2022-06-09,2,3,196.38,0
2022-06-10,1,1,198.94,1
2022-06-10,1,2,159.16,0
2022-06-10,1,3,155.57,0
2022-06-10,2,1,169.41,0
2022-06-10,2,2,204.6,0
2022-06-10,2,3,190.89,0
2022-06-11,1,1,219.84,1
2022-06-11,1,2,201.91,0
2022-06-11,1,3,254.43,1
2022-06-11,2,1,183.68,0
2022-06-11,2,2,197.41,0
2022-06-11,2,3,223.96,0
2022-06-12,1,1,176.96,0
2022-06-12,1,2,197.61,0
2022-06-12,1,3,252.78,1
2022-06-12,2,1,233.3,0
2022-06-12,2,2,230.09,0
2022-06-12,2,3,217.7,0
2022-06-13,1,1,224.12,1
2022-06-13,1,2,150.85,0
2022-06-13,1,3,167.33,0
2022-06-13,2,1,184.29,0
2022-06-13,2,2,183.69,0
2022-06-13,2,3,166.5,0
2022-06-14,1,1,214.29,1
2022-06-14,1,2,176.27,0
2022-06-14,1,3,180.52,0
2022-06-14,2,1,169.34,0
2022-06-14,2,2,183.8,0
2022-06-14,2,3,171.08,0
2022-06-15,1,1,138.24,0
2022-06-15,1,2,156.62,0
2022-06-15,1,3,197.92,0
2022-06-15,2,1,162.99,0
2022-06-15,2,2,192.32,0
2022-06-15,2,3,198.95,0
2022-06-16,1,1,137.92,0
2022-06-16,1,2,170.24,0
2022-06-16,1,3,180.93,0
2022-06-16,2,1,187.35,0
2022-06-16,2,2,220.22,1
2022-06-16,2,3,191.42,0
2022-06-17,1,1,163.23,0
2022-06-17,1,2,163.04,0
2022-06-17,1,3,194.58,0
2022-06-17,2,1,202.63,1
2022-06-17,2,2,187.93,0
2022-06-17,2,3,191.54,0
2022-06-18,1,1,157.82,0
2022-06-18,1,2,152.17,0
2022-06-18,1,3,223.13,0
2022-06-18,2,1,182.95,0
2022-06-18,2,2,212.99,0
2022-06-18,2,3,217.78,0
2022-06-19,1,1,187.5,0
2022-06-19,1,2,158.85,0
2022-06-19,1,3,202.96,0
2022-06-19,2,1,241.24,1
2022-06-19,2,2,205.73,0
2022-06-19,2,3,208.68,0
2022-06-20,1,1,123.94,0
2022-06-20,1,2,154.72,0
2022-06-20,1,3,150.01,0
2022-06-20,2,1,180.39,0
2022-06-20,2,2,191.46,0
2022-06-20,2,3,212.08,0
2022-06-21,1,1,134.79,0
2022-06-21,1,2,147.52,0
2022-06-21,1,3,186.86,0
2022-06-21,2,1,216.27,1
2022-06-21,2,2,196.65,1
2022-06-21,2,3,188.55,0
2022-06-22,1,1,172.27,0
2022-06-22,1,2,175.18,0
2022-06-22,1,3,174.69,0
2022-06-22,2,1,150.27,0
2022-06-22,2,2,209.02,1
2022-06-22,2,3,192.03,0
2022-06-23,1,1,126.83,0
2022-06-23,1,2,181.22,0
2022-06-23,1,3,194.68,0
2022-06-23,2,1,150.27,0
2022-06-23,2,2,211.39,0
2022-06-23,2,3,191.09,0
2022-06-24,1,1,147.64,0
2022-06-24,1,2,195.43,1
2022-06-24,1,3,161.09,0
2022-06-24,2,1,162.14,0
2022-06-24,2,2,155.51,0
2022-06-24,2,3,232.24,1
2022-06-25,1,1,165.7,0
2022-06-25,1,2,225.53,1
2022-06-25,1,3,174.0,0
2022-06-25,2,1,164.81,0
2022-06-25,2,2,204.85,0
2022-06-25,2,3,199.4,0
2022-06-26,1,1,163.35,0
2022-06-26,1,2,200.05,0
2022-06-26,1,3,177.71,0
2022-06-26,2,1,213.66,1
2022-06-26,2,2,216.06,0
2022-06-26,2,3,189.27,0
2022-06-27,1,1,143.09,0
2022-06-27,1,2,196.18,0
2022-06-27,1,3,220.55,1
2022-06-27,2,1,179.66,0
2022-06-27,2,2,174.45,0
2022-06-27,2,3,177.03,0
2022-06-28,1,1,122.84,0
2022-06-28,1,2,204.32,1
2022-06-28,1,3,219.69,1
2022-06-28,2,1,232.24,1
2022-06-28,2,2,175.28,0
2022-06-28,2,3,199.91,0
2022-06-29,1,1,143.37,0
2022-06-29,1,2,182.65,1
2022-06-29,1,3,179.07,0
2022-06-29,2,1,180.93,0
2022-06-29,2,2,189.84,0
2022-06-29,2,3,184.36,0
2022-06-30,1,1,185.51,0
2022-06-30,1,2,195.73,1
2022-06-30,1,3,232.68,1
2022-06-30,2,1,159.72,0
2022-06-30,2,2,197.26,0
2022-06-30,2,3,231.71,1
2022-07-01,1,1,142.28,0
2022-07-01,1,2,174.36,0
2022-07-01,1,3,203.66,0
2022-07-01,2,1,160.69,0
2022-07-01,2,2,173.16,0
2022-07-01,2,3,183.1,0
2022-07-02,1,1,150.43,0
2022-07-02,1,2,208.58,1
2022-07-02,1,3,185.81,0
2022-07-02,2,1,196.69,0
2022-07-02,2,2,206.57,0
2022-07-02,2,3,224.58,0
2022-07-03,1,1,173.83,0
2022-07-03,1,2,196.11,0
2022-07-03,1,3,181.87,0
2022-07-03,2,1,186.55,0
2022-07-03,2,2,173.77,0
2022-07-03,2,3,188.89,0
2022-07-04,1,1,144.51,0
2022-07-04,1,2,195.89,1
2022-07-04,1,3,173.36,0
2022-07-04,2,1,172.04,0
2022-07-04,2,2,199.73,0
2022-07-04,2,3,192.96,0
2022-07-05,1,1,140.02,0
2022-07-05,1,2,146.8,0
2022-07-05,1,3,185.54,0
2022-07-05,2,1,193.0,1
2022-07-05,2,2,173.27,0
2022-07-05,2,3,201.94,0
2022-07-06,1,1,143.16,0
2022-07-06,1,2,157.33,0
2022-07-06,1,3,159.16,0
2022-07-06,2,1,207.0,1
2022-07-06,2,2,209.79,0
2022-07-06,2,3,172.62,0
2022-07-07,1,1,124.93,0
2022-07-07,1,2,168.25,0
2022-07-07,1,3,175.06,0
2022-07-07,2,1,182.06,0
2022-07-07,2,2,165.43,0
2022-07-07,2,3,204.86,0
2022-07-08,1,1,146.08,0
2022-07-08,1,2,141.84,0
2022-07-08,1,3,161.66,0
2022-07-08,2,1,161.28,0
2022-07-08,2,2,163.17,0
2022-07-08,2,3,207.93,0
2022-07-09,1,1,171.52,0
2022-07-09,1,2,168.26,0
2022-07-09,1,3,188.19,0
2022-07-09,2,1,234.76,1
2022-07-09,2,2,194.6,0
2022-07-09,2,3,240.31,0
2022-07-10,1,1,167.96,0
2022-07-10,1,2,162.88,0
2022-07-10,1,3,214.3,1
2022-07-10,2,1,196.0,0
2022-07-10,2,2,188.55,0
2022-07-10,2,3,212.22,0
2022-07-11,1,1,137.18,1
2022-07-11,1,2,154.92,0
2022-07-11,1,3,148.6,0
2022-07-11,2,1,138.42,0
2022-07-11,2,2,193.19,0
2022-07-11,2,3,224.86,1
2022-07-12,1,1,133.65,0
2022-07-12,1,2,225.76,1
2022-07-12,1,3,183.77,0
2022-07-12,2,1,183.24,0
2022-07-12,2,2,193.33,0
2022-07-12,2,3,201.36,0
2022-07-13,1,1,161.97,0
2022-07-13,1,2,142.33,0
2022-07-13,1,3,195.57,1
2022-07-13,2,1,137.56,0
2022-07-13,2,2,147.59,0
2022-07-13,2,3,190.54,0
2022-07-14,1,1,115.41,0
2022-07-14,1,2,136.29,0
2022-07-14,1,3,165.02,0
2022-07-14,2,1,118.71,0
2022-07-14,2,2,172.13,0
2022-07-14,2,3,188.52,0
2022-07-15,1,1,208.11,1
2022-07-15,1,2,156.09,0
2022-07-15,1,3,169.65,0
2022-07-15,2,1,221.05,1
2022-07-15,2,2,169.28,0
2022-07-15,2,3,190.72,0
2022-07-16,1,1,172.1,0
2022-07-16,1,2,161.26,0
2022-07-16,1,3,202.22,0
2022-07-16,2,1,197.12,1
2022-07-16,2,2,202.44,0
2022-07-16,2,3,217.54,0
2022-07-17,1,1,151.0,0
2022-07-17,1,2,169.25,0
2022-07-17,1,3,212.01,0
2022-07-17,2,1,175.33,0
2022-07-17,2,2,200.0,0
2022-07-17,2,3,207.71,0
2022-07-18,1,1,126.56,0
2022-07-18,1,2,142.53,0
2022-07-18,1,3,172.39,0
2022-07-18,2,1,177.69,0
2022-07-18,2,2,152.02,0
2022-07-18,2,3,210.16,0
2022-07-19,1,1,145.63,0
2022-07-19,1,2,147.5,0
2022-07-19,1,3,171.0,0
2022-07-19,2,1,165.35,0
2022-07-19,2,2,154.71,0
2022-07-19,2,3,223.71,1
2022-07-20,1,1,135.66,0
2022-07-20,1,2,126.21,0
2022-07-20,1,3,178.23,0
2022-07-20,2,1,146.34,0
2022-07-20,2,2,162.15,0
2022-07-20,2,3,184.36,0
2022-07-21,1,1,141.89,0
2022-07-21,1,2,155.73,0
2022-07-21,1,3,205.89,1
2022-07-21,2,1,160.15,0
2022-07-21,2,2,159.42,0
2022-07-21,2,3,187.52,0
2022-07-22,1,1,182.96,1
2022-07-22,1,2,181.01,1
2022-07-22,1,3,205.13,1
2022-07-22,2,1,203.31,1
2022-07-22,2,2,168.46,0
2022-07-22,2,3,166.08,0
2022-07-23,1,1,175.19,0
2022-07-23,1,2,186.93,0
2022-07-23,1,3,184.2,0
2022-07-23,2,1,197.73,0
2022-07-23,2,2,198.58,0
2022-07-23,2,3,201.19,0
2022-07-24,1,1,143.43,0
2022-07-24,1,2,152.61,0
2022-07-24,1,3,181.56,0
2022-07-24,2,1,160.77,0
2022-07-24,2,2,176.93,0
2022-07-24,2,3,208.95,0
2022-07-25,1,1,113.28,0
2022-07-25,1,2,124.39,0
2022-07-25,1,3,204.95,1
2022-07-25,2,1,162.26,0
2022-07-25,2,2,174.54,0
2022-07-25,2,3,159.75,0
2022-07-26,1,1,122.37,0
2022-07-26,1,2,179.05,1
2022-07-26,1,3,140.13,0
2022-07-26,2,1,153.51,0
2022-07-26,2,2,171.23,0
2022-07-26,2,3,180.18,0
2022-07-27,1,1,149.5,1
2022-07-27,1,2,177.35,0
2022-07-27,1,3,150.52,0
2022-07-27,2,1,166.97,0
2022-07-27,2,2,228.77,1
2022-07-27,2,3,176.52,0
2022-07-28,1,1,138.32,0
2022-07-28,1,2,127.3,0
2022-07-28,1,3,156.69,0
2022-07-28,2,1,158.84,0
2022-07-28,2,2,167.35,0
2022-07-28,2,3,192.83,0
2022-07-29,1,1,124.59,0
2022-07-29,1,2,161.14,0
2022-07-29,1,3,147.49,0
2022-07-29,2,1,198.11,1
2022-07-29,2,2,158.18,0
2022-07-29,2,3,156.77,0
2022-07-30,1,1,161.72,0
2022-07-30,1,2,127.99,0
2022-07-30,1,3,210.39,1
2022-07-30,2,1,156.02,0
2022-07-30,2,2,204.63,0
2022-07-30,2,3,213.67,0
2022-07-31,1,1,135.03,0
2022-07-31,1,2,147.99,0
2022-07-31,1,3,174.06,0
2022-07-31,2,1,193.93,1
2022-07-31,2,2,207.86,0
2022-07-31,2,3,175.16,0
2022-08-01,1,1,157.6,0
2022-08-01,1,2,151.31,0
2022-08-01,1,3,169.09,0
2022-08-01,2,1,152.14,0
2022-08-01,2,2,141.74,0
2022-08-01,2,3,192.46,0
2022-08-02,1,1,130.67,0
2022-08-02,1,2,130.83,0
2022-08-02,1,3,176.4,0
2022-08-02,2,1,165.1,0
2022-08-02,2,2,221.48,1
2022-08-02,2,3,234.03,1
2022-08-03,1,1,121.74,0
2022-08-03,1,2,152.88,0
2022-08-03,1,3,175.65,0
2022-08-03,2,1,163.84,0
2022-08-03,2,2,168.91,1
2022-08-03,2,3,178.65,0
2022-08-04,1,1,118.71,0
2022-08-04,1,2,166.06,0
2022-08-04,1,3,158.49,0
2022-08-04,2,1,156.21,0
2022-08-04,2,2,167.29,0
2022-08-04,2,3,239.19,1
2022-08-05,1,1,156.3,0
2022-08-05,1,2,184.61,1
2022-08-05,1,3,162.67,0
2022-08-05,2,1,169.81,0
2022-08-05,2,2,147.26,0
2022-08-05,2,3,203.83,1
2022-08-06,1,1,138.9,0
2022-08-06,1,2,175.22,0
2022-08-06,1,3,179.68,0
2022-08-06,2,1,159.04,0
2022-08-06,2,2,202.38,0
2022-08-06,2,3,175.91,0
2022-08-07,1,1,137.99,0
2022-08-07,1,2,160.99,0
2022-08-07,1,3,205.47,0
2022-08-07,2,1,158.4,0
2022-08-07,2,2,191.38,0
2022-08-07,2,3,195.96,0
2022-08-08,1,1,110.12,0
2022-08-08,1,2,150.72,0
2022-08-08,1,3,153.49,0
2022-08-08,2,1,139.98,0
2022-08-08,2,2,142.98,0
2022-08-08,2,3,219.06,1
2022-08-09,1,1,150.25,0
2022-08-09,1,2,133.34,0
2022-08-09,1,3,140.92,0
2022-08-09,2,1,122.62,0
2022-08-09,2,2,136.33,0
2022-08-09,2,3,175.62,0
2022-08-10,1,1,128.5,0
2022-08-10,1,2,148.13,0
2022-08-10,1,3,155.94,0
2022-08-10,2,1,149.97,0
2022-08-10,2,2,184.67,0
2022-08-10,2,3,195.9,0
2022-08-11,1,1,144.69,0
2022-08-11,1,2,157.04,0
2022-08-11,1,3,166.67,0
2022-08-11,2,1,163.79,1
2022-08-11,2,2,198.61,1
2022-08-11,2,3,180.99,0
2022-08-12,1,1,113.53,0
2022-08-12,1,2,166.93,0
2022-08-12,1,3,151.59,0
2022-08-12,2,1,162.14,1
2022-08-12,2,2,155.71,0
2022-08-12,2,3,182.8,0
2022-08-13,1,1,173.19,1
2022-08-13,1,2,159.04,0
2022-08-13,1,3,192.08,1
2022-08-13,2,1,159.57,0
2022-08-13,2,2,181.4,0
2022-08-13,2,3,194.86,0
2022-08-14,1,1,157.94,0
2022-08-14,1,2,146.23,0
2022-08-14,1,3,181.21,0
2022-08-14,2,1,174.35,0
2022-08-14,2,2,170.35,0
2022-08-14,2,3,182.77,0
2022-08-15,1,1,151.08,0
2022-08-15,1,2,135.99,0
2022-08-15,1,3,161.62,0
2022-08-15,2,1,152.29,0
2022-08-15,2,2,179.5,1
2022-08-15,2,3,178.6,0
2022-08-16,1,1,127.5,0
2022-08-16,1,2,165.86,0
2022-08-16,1,3,157.49,0
2022-08-16,2,1,156.68,0
2022-08-16,2,2,172.34,0
2022-08-16,2,3,171.14,0
2022-08-17,1,1,156.99,0
2022-08-17,1,2,128.61,0
2022-08-17,1,3,130.64,0
2022-08-17,2,1,114.34,0
2022-08-17,2,2,192.68,1
2022-08-17,2,3,148.27,0
2022-08-18,1,1,114.21,0
2022-08-18,1,2,139.62,0
2022-08-18,1,3,198.34,1
2022-08-18,2,1,138.92,0
2022-08-18,2,2,149.07,0
2022-08-18,2,3,167.18,0
2022-08-19,1,1,132.4,0
2022-08-19,1,2,163.68,1
2022-08-19,1,3,143.85,0
2022-08-19,2,1,149.21,0
2022-08-19,2,2,160.76,0
2022-08-19,2,3,149.37,0
2022-08-20,1,1,159.7,0
2022-08-20,1,2,151.97,0
2022-08-20,1,3,156.79,0
2022-08-20,2,1,143.52,0
2022-08-20,2,2,234.94,1
2022-08-20,2,3,161.87,0
2022-08-21,1,1,149.95,0
2022-08-21,1,2,171.39,0
2022-08-21,1,3,207.84,1
2022-08-21,2,1,187.55,0
2022-08-21,2,2,163.87,0
2022-08-21,2,3,201.71,0
2022-08-22,1,1,125.09,0
2022-08-22,1,2,164.57,0
2022-08-22,1,3,149.19,0
2022-08-22,2,1,149.78,0
2022-08-22,2,2,159.99,0
2022-08-22,2,3,150.5,0
2022-08-23,1,1,120.94,0
2022-08-23,1,2,129.24,0
2022-08-23,1,3,154.82,0
2022-08-23,2,1,149.81,0
2022-08-23,2,2,178.26,0
2022-08-23,2,3,138.17,0
2022-08-24,1,1,122.87,0
2022-08-24,1,2,118.41,0
2022-08-24,1,3,201.1,1
2022-08-24,2,1,176.15,0
2022-08-24,2,2,152.83,0
2022-08-24,2,3,161.02,0
2022-08-25,1,1,115.51,0
2022-08-25,1,2,158.34,1
2022-08-25,1,3,112.33,0
2022-08-25,2,1,146.5,0
2022-08-25,2,2,156.92,0
2022-08-25,2,3,161.13,0
2022-08-26,1,1,105.91,0
2022-08-26,1,2,149.93,0
2022-08-26,1,3,171.02,0
2022-08-26,2,1,144.33,0
2022-08-26,2,2,126.07,0
2022-08-26,2,3,169.55,0
2022-08-27,1,1,147.12,0
2022-08-27,1,2,192.65,1
2022-08-27,1,3,169.34,0
2022-08-27,2,1,151.64,0
2022-08-27,2,2,212.97,1
2022-08-27,2,3,206.22,0
2022-08-28,1,1,184.75,1
2022-08-28,1,2,148.48,0
2022-08-28,1,3,167.45,0
2022-08-28,2,1,222.06,1
2022-08-28,2,2,160.7,0
2022-08-28,2,3,181.54,0
2022-08-29,1,1,118.84,0
2022-08-29,1,2,127.38,0
2022-08-29,1,3,170.98,0
2022-08-29,2,1,156.16,0
2022-08-29,2,2,153.51,0
2022-08-29,2,3,203.29,0
2022-08-30,1,1,125.45,0
2022-08-30,1,2,159.12,0
2022-08-30,1,3,172.37,0
2022-08-30,2,1,147.64,0
2022-08-30,2,2,139.26,0
2022-08-30,2,3,172.28,0
2022-08-31,1,1,110.4,0
2022-08-31,1,2,144.14,0
2022-08-31,1,3,196.55,1
2022-08-31,2,1,144.48,0
2022-08-31,2,2,167.97,0
2022-08-31,2,3,175.86,0
2022-09-01,1,1,119.61,0
2022-09-01,1,2,117.74,0
2022-09-01,1,3,141.54,0
2022-09-01,2,1,125.88,0
2022-09-01,2,2,168.76,0
2022-09-01,2,3,168.65,0
2022-09-02,1,1,124.13,0
2022-09-02,1,2,128.61,0
2022-09-02,1,3,167.42,0
2022-09-02,2,1,149.75,0
2022-09-02,2,2,157.27,0
2022-09-02,2,3,170.01,0
2022-09-03,1,1,128.35,0
2022-09-03,1,2,146.46,0
2022-09-03,1,3,147.72,0
2022-09-03,2,1,169.88,0
2022-09-03,2,2,186.3,0
2022-09-03,2,3,202.0,0
2022-09-04,1,1,126.18,0
2022-09-04,1,2,176.95,0
2022-09-04,1,3,165.44,0
2022-09-04,2,1,167.8,0
2022-09-04,2,2,156.89,0
2022-09-04,2,3,247.89,1
2022-09-05,1,1,170.31,1
2022-09-05,1,2,170.87,1
2022-09-05,1,3,143.21,0
2022-09-05,2,1,149.92,0
2022-09-05,2,2,172.67,0
2022-09-05,2,3,158.08,0
2022-09-06,1,1,158.62,1
2022-09-06,1,2,127.53,0
2022-09-06,1,3,168.3,0
2022-09-06,2,1,131.12,0
2022-09-06,2,2,137.06,0
2022-09-06,2,3,180.46,0
2022-09-07,1,1,139.95,0
2022-09-07,1,2,144.37,0
2022-09-07,1,3,165.99,0
2022-09-07,2,1,170.22,0
2022-09-07,2,2,219.43,1
2022-09-07,2,3,236.24,1
2022-09-08,1,1,146.3,0
2022-09-08,1,2,127.39,0
2022-09-08,1,3,160.33,0
2022-09-08,2,1,182.16,1
2022-09-08,2,2,132.71,0
2022-09-08,2,3,211.89,1
2022-09-09,1,1,176.41,1
2022-09-09,1,2,142.87,0
2022-09-09,1,3,148.64,0
2022-09-09,2,1,129.83,0
2022-09-09,2,2,163.0,0
2022-09-09,2,3,167.22,0
2022-09-10,1,1,156.19,0
2022-09-10,1,2,170.66,0
2022-09-10,1,3,175.56,0
2022-09-10,2,1,144.16,0
2022-09-10,2,2,168.53,0
2022-09-10,2,3,216.79,0
2022-09-11,1,1,147.21,0
2022-09-11,1,2,174.33,0
2022-09-11,1,3,154.66,0
2022-09-11,2,1,205.3,0
2022-09-11,2,2,149.55,0
2022-09-11,2,3,237.45,1
2022-09-12,1,1,93.16,0
2022-09-12,1,2,150.94,0
2022-09-12,1,3,137.14,0
2022-09-12,2,1,137.01,0
2022-09-12,2,2,199.23,1
2022-09-12,2,3,181.24,0
2022-09-13,1,1,156.64,1
2022-09-13,1,2,137.32,0
2022-09-13,1,3,153.47,0
2022-09-13,2,1,140.26,0
2022-09-13,2,2,151.4,0
2022-09-13,2,3,161.87,0
2022-09-14,1,1,164.18,1
2022-09-14,1,2,178.67,1
2022-09-14,1,3,139.04,0
2022-09-14,2,1,136.37,0
2022-09-14,2,2,128.09,0
2022-09-14,2,3,165.57,0
2022-09-15,1,1,93.41,0
2022-09-15,1,2,127.0,0
2022-09-15,1,3,133.72,0
2022-09-15,2,1,127.53,0
2022-09-15,2,2,174.48,0
2022-09-15,2,3,151.87,0
2022-09-16,1,1,113.17,0
2022-09-16,1,2,138.84,0
2022-09-16,1,3,160.09,1
2022-09-16,2,1,136.61,0
2022-09-16,2,2,157.41,0
2022-09-16,2,3,152.92,0
2022-09-17,1,1,117.39,0
2022-09-17,1,2,165.51,0
2022-09-17,1,3,140.5,0
2022-09-17,2,1,152.88,0
2022-09-17,2,2,156.0,0
2022-09-17,2,3,153.96,0
2022-09-18,1,1,155.66,0
2022-09-18,1,2,203.95,1
2022-09-18,1,3,187.08,0
2022-09-18,2,1,200.77,1
2022-09-18,2,2,195.95,1
2022-09-18,2,3,181.23,0
2022-09-19,1,1,68.79,0
2022-09-19,1,2,111.63,0
2022-09-19,1,3,144.56,0
2022-09-19,2,1,154.48,0
2022-09-19,2,2,146.29,0
2022-09-19,2,3,173.84,0
2022-09-20,1,1,162.54,1
2022-09-20,1,2,114.79,0
2022-09-20,1,3,130.11,0
2022-09-20,2,1,148.52,0
2022-09-20,2,2,140.23,0
2022-09-20,2,3,174.64,0
2022-09-21,1,1,104.94,0
2022-09-21,1,2,122.85,0
2022-09-21,1,3,154.28,0
2022-09-21,2,1,175.71,1
2022-09-21,2,2,148.32,0
2022-09-21,2,3,153.63,0
2022-09-22,1,1,120.28,0
2022-09-22,1,2,120.87,0
2022-09-22,1,3,156.34,0
2022-09-22,2,1,123.87,0
2022-09-22,2,2,148.13,0
2022-09-22,2,3,176.62,0
2022-09-23,1,1,122.96,0
2022-09-23,1,2,139.14,0
2022-09-23,1,3,146.39,0
2022-09-23,2,1,120.76,0
2022-09-23,2,2,165.95,0
2022-09-23,2,3,168.11,0
2022-09-24,1,1,128.66,0
2022-09-24,1,2,182.51,1
2022-09-24,1,3,192.37,0
2022-09-24,2,1,155.42,0
2022-09-24,2,2,202.59,0
2022-09-24,2,3,207.49,1
2022-09-25,1,1,156.07,0
2022-09-25,1,2,148.02,0
2022-09-25,1,3,159.51,0
2022-09-25,2,1,141.85,0
2022-09-25,2,2,173.82,0
2022-09-25,2,3,201.8,0
2022-09-26,1,1,119.35,0
2022-09-26,1,2,125.82,0
2022-09-26,1,3,125.2,0
2022-09-26,2,1,133.98,0
2022-09-26,2,2,157.24,0
2022-09-26,2,3,155.1,0
2022-09-27,1,1,136.83,0
2022-09-27,1,2,126.21,0
2022-09-27,1,3,153.39,0
2022-09-27,2,1,131.82,0
2022-09-27,2,2,164.66,0
2022-09-27,2,3,170.22,0
2022-09-28,1,1,141.54,0
2022-09-28,1,2,135.6,0
2022-09-28,1,3,156.11,0
2022-09-28,2,1,141.47,0
2022-09-28,2,2,135.95,0
2022-09-28,2,3,185.74,0
2022-09-29,1,1,163.53,1
2022-09-29,1,2,141.56,0
2022-09-29,1,3,163.43,0
2022-09-29,2,1,154.14,0
2022-09-29,2,2,177.24,1
2022-09-29,2,3,149.37,0
2022-09-30,1,1,106.3,0
2022-09-30,1,2,114.83,0
2022-09-30,1,3,181.58,1
2022-09-30,2,1,161.28,1
2022-09-30,2,2,137.17,0
2022-09-30,2,3,213.08,1
2022-10-01,1,1,113.91,0
2022-10-01,1,2,153.8,0
2022-10-01,1,3,181.02,0
2022-10-01,2,1,170.89,0
2022-10-01,2,2,222.14,1
